Title,Timestamp,FullText,Tags,Author,Url,Label
[SALAH] IBU RIHANAH MASIH BERBOHONG.! NORMA RISMA TERPAKSA TUNJUKKAN VIDEO 5YUR IBU DAN MANTAN SUAMINYA.,NaN,Hasil periksa fakta Ummul Hidayah.Unggahan video dengan klaim Norma Risma menunjukkan video syur Ibu dan mantan suaminya tidak sesuai dengan isi yang disampaikan. Video tersebut hanya berisikan tanggapan orangorang tentang masalah perselingkuhan Ibu Norma dan menantunya serta klarifikasi yang disampaikannya .KATEGORI Koneksi yang salah.SUMBER  YouTubeNARASIIBU RIHANAH MASIH BERBOHONG. NORMA RISMA TERPAKSA TUNJUKKAN VIDEO 5YUR IBU DAN MANTAN SUAMINYA.PENJELASANAkun YouTube Faktual Tv pada 20 Januari 2023 mengunggah video dengan judul BU RIHANAH MASIH BERBOHONG. NORMA RISMA TERPAKSA TUNJUKKAN VIDEO 5YUR IBU DAN MANTAN SUAMINYA. Judul tersebut tidak sesuai dengan isi dari video yang diunggah. Video yang berdurasi 9 menit 23 detik itu tidak membahas Norma Risma yang menunjukkan video syur Ibu dan mantan suaminya. Unggahan tersebut hanya berisikan potongan video klarifikasi Ibu Norma pada channel YouTube Visual Generation videovideo komentar tentang perselingkuhan antara Ibu dan mantan suaminya yang diunggah di TikTok serta artikel milik Kholisin Susanto.Videovideo komentar yang ada pada unggahan channel Faktual Tv salah satunya adalah milik akun leotanimaju yang mengomentari klarifikasi Ibu Norma. Klarifikasi yang disampaikan Ibu Norma dianggap hanya sebagi alasan dan tidak benar membawabawa agama karena apa yang dilakukan salah.Unggahan tersebut juga membacakan artikel berjudul TIbu Norma Risma Ngaku Sering ke Kontrakan Menantu untuk Ganti Peran Sang Anak yang ditulis oleh Kholisin Susanto pada laman Bandung.viva.co.id dan diunggah pada tanggal 16 Januari 2023. Artikel ini berisikan alasan Ibu Norma sering datang ke kontrakan anaknya untuk menggantikan peran anaknya.REFERENSI   ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-ibu-rihanah-masih-berbohong-norma-risma-terpaksa-tunjukkan-video-5yur-ibu-dan-mantan-suaminya/,1
[SALAH] Gelombang Dahsyat Menghancurkan Laut Selatan Jabar-DIJ,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim gelombang dahsyat telah menghancurkan laut selatan Jawa Barat hingga Daerah Istimewa Jogjakarta merupakan konten dengan kategori konten yang dimanipulasi sebab informasi asli dimanipulasi untuk menipu masyarakat.KATEGORIKonten yang DimanipulasiNARASIBerita hari ini Gelombang Dahsyat Obrak Abrik Wilayah Ini Hingga Tak TersisaSumber Youtube Kamis 16 Februari 2023 sebuah channel youtube dengan nama CCTV Bencana  mengunggah sebuah konten dengan klaim adanya gelombang dahsyat yang menghancukan wilayah laut selatan JabarDaerah Istimewa Jogjakarta hingga tak tersisa yang disebabkan oleh angin musim baratan.Setelah dilakukan penelusuran lebih lanjut apa yang disampaikan narator mengenai bencana alam gelombang tinggi yang menyapu habis laut wilayah selatan JabarDIJ pada bulan Februari 2023 tersebut tidaklah benar sebab di dalam narasi tersebut hanya menyampaikan terkait dugaan BMKG terkait bencana gelombang tinggi di wilayah selatan JabarDIJ pada tanggal 1517 Februari 2023 seperti yang dikutip pada rctiplus.com yang diunggah pada Rabu 15 Februari 2023 sehingga klaim mengenai gelombang dahsyat yang menghancurkan beberapa wilayah di Indonesia tersebut terbukti tidak benar.Selain itu potongan videovideo yang digunakan di dalam konten tersebut juga sebetulnya bukanlah rekaman asli dari gelombang tinggi di wilayah laut selatan JabarDIJ. Contohnya saja seperti video yang diunggah oleh channel youtube Jazz Belongs  pada 19 Desember 2021 yang merupakan dokumentasinya mengenai ombak Samudera Pasifik saat berlayar menuju Filipina.REFERENSI1  ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-gelombang-dahsyat-menghancurkan-laut-selatan-jabar-dij/,1
[SALAH] NIKMIR AUTO PUCAT.! SUAMI BUNDA CORLA ASAL PRANCIS TIBA DI INDONESIA BALIKIN 100JT NIKITA MIRZANI.,NaN,Hasil periksa fakta Ummul Hidayah.Unggahan video dengan klaim suami Bunda Corla dari Perancis datang untuk mengembalikan uang 100 juta pemberian Nikita Mirzani. Video tersebut hanya berisikan tanggapan orangorang tentang masalah antara Nikita Mirzani dan Bunda Corla yang berseteru karena uang 100 juta.KATEGORI Koneksi yang salah.SUMBER  YouTubeNARASINIKMIR AUTO PUCAT. SUAMI BUNDA CORLA ASAL PRANCIS TIBA DI INDONESIA BALIKIN 100JT NIKITA MIRZANI.PENJELASANAkun YouTube Faktual Tv pada 25 Januari 2023 mengunggah video dengan judul NIKMIR AUTO PUCAT. SUAMI BUNDA CORLA ASAL PRANCIS TIBA DI INDONESIA BALIKIN 100JT NIKITA MIRZANI. Judul tersebut tidak sesuai dengan isi dari video yang diunggah. Video yang berdurasi 8 menit 10 detik itu tidak membahas kehadiran suami Bunda Corla dari Perancis untuk mengembalikan uang 100 juta pemberian Nikita Mirzani. Unggahan tersebut hanya berisikan potongan video perdebatan antara Bunda Corla dan Nikita Mirzani videovideo komentar tentang permasalahan keduanya yang diunggah di TikTok serta artikel milik Kholisin Susanto.Videovideo komentar yang ada pada unggahan channel Faktual Tv salah satunya adalah milik akun Diana sari yang mengomentari tindakan Nikita Mirzani terhadap Bunda Corla. Tindakan Nikita Mirzani dianggap kurang pantas karena ikut campur dalam ketenaran Bunda Corla yang sedang naik daun.Unggahan tersebut juga membacakan artikel berjudul Akhirnya Mau Kembalikan Duit Nikita Mirzani Rp100 Juta Bunda Corla Ngaku Kaya Tapi Melarat yang ditulis oleh Yazir Farouk dan Rosiana Chozanah pada laman suara.com dan diunggah pada tanggal 21 Januari 2023. Artikel ini berisikan pernyataan Bunda Corla yang akan mengembalikan uang dari Nikita Mirzani dengan uang pribadinya.REFERENSI  ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-nikmir-auto-pucat-suami-bunda-corla-asal-prancis-tiba-di-indonesia-balikin-100jt-nikita-mirzani/,1
[SALAH] Muzdalifah Mantan Istri Nazar Meninggal Saat Menunaikan Ibadah Haji,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim mantan istri dari salah satu pedangdut ternama Indonesia King Nassar telah meninggal dunia saat tengah menunaikan ibadah haji merupakan konten dengan kategori konteks yang salah dikarenakan klaim atau judul video tidak sesuai dengan isi dari konten yang diberikan.KATEGORIKonteks yang SalahNARASIINNALILLAHI Musdalifah Meninggal Dunia Tadi Siang Saat Melaksanakan Ibadah HajiSumber Youtube Rabu 15 Februari 2023 sebuah channel youtube dengan nama RASIS  mengunggah sebuah konten dengan klaim meninggalnya Muzdalifah mantan istri dari salah seorang pedangdut ternama Indonesia Nassar Fahad Ahmad Sungkar atau yang lebih akrab disapa King Nassar.Di dalam video tersebut pengunggah menyampaikan perihal meninggalnya Muzdalifah saat beliau tengah melaksanakan ibadah haji pada bulan Februari 2023 sebagai anggota kloter 1 jemaah haji. Padahal faktanya dikutip dari jawapos.com gelombang jamaah haji pertama pada tahun 2023 baru dijadwalkan masuk ke asrama haji emberkasi pada 23 Mei 2023 dan pulang ke tanah air pada 3 Agustus 2023. Sehingga tidak terdapat jamaah haji pada bulan Februari 2023.Selain itu fotofoto yang digunakan di dalam konten tersebut pun sebetulnya merupakan foto yang diunggah pada laman instagram pribadi Muzdalifah pada bulan Juni 2018 ketika beliau tengah melaksanakan ibadah umroh. Salah satunya yakni unggahannya di laman instagramnya Muzdalifah999  pada 13 Juni 2018.Tak hanya itu hingga kini Muzdalifah masih aktif membagikan kesehariannya bersama keluarga pada laman instagram pribadinya seperti unggahannya pada hari Sabtu 18 Februari 2023 di mana beliau tengah bermain bersama ke empat anaknya di kediamannya. Hal tersebut membuktikan bahwa hingga saat ini Muzdalifah tengah berada di Indonesia.REFERENSI1   ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-muzdalifah-mantan-istri-nazar-meninggal-saat-menunaikan-ibadah-haji/,1
[SALAH] PKI Anggarkan 5 Triliun untuk Jokowi 3 Periode,NaN,Hasil Periksa Fakta Luthfiyah OJ UIN Raden Mas Said Surakarta.Klaim bahwa PKI anggarkan 5 Triliun untuk Jokowi 3 periode atau menunda pemilu 2 tahun lagi tidak benar. Faktanya hal tersebut merupakan hoaks lama yang kembali beredar.Selengkapnya pada bagian penjelasan.    KATEGORI Konten Palsu    SUMBER Facebook    NARASIBOCOR A.1 DARI SEORANG PERWIRA DI MABES POLRI PEMILU DIAMBANG KECURANGAN LAGI    PENJELASANAkun Facebook Misae Haruki pada 21 Februari 2023 pukul 01.33 memposting sebuah gambar dengan logo CNN Indonesia. Dalam gambar tersebut terdapat narasi yang mengklaim bahwa ada kecurangan pada pemilu PKI akan meng anggarkan 5 Triliyun untuk Jokowi 3 periode atau pilpres ditunda dan jabatan Jokowi ditambah 2 tahun.Setelah ditelusuri didapatkan informasi bahwa hal tersebut merupakan hoaks lama yang kembali beredar. Berdasarkan arikel periksa fakta pada turnbackhoax.id hoak tersebut muncul pada bulan September 2022. Pemilu presiden akan dilaksanakan tanggal 14 Februari 2023.Dengan demikian klaim bahwa PKI anggarkan 5 Triliun untuk Jokowi 3 periode atau menunda pemilu 2 tahun lagi tidak benar. Hal tersebut merupakan hoaks lama yang kembali beredar sehingga masuk dalam kategori konten palsu.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-pki-anggarkan-5-triliun-untuk-jokowi-3-periode/,1
[SALAH] Raul Lemos Ungkap Krisdayanti Berselingkuh,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim Raul Lemos yang membongkar fakta Krisdayanti melakukan perselingkuhan merupakan konten dengan kategori konten yang dimanipulasi.KATEGORIKonten yang DimanipulasiNARASISerem Raul Lemos Ngamuk Ungkap Krisdayanti Berselingkuh Angkat Tangan Anang Diam MembisuSumber Youtube Rabu. 15 Februari 2023 sebuah channel youtube dengan nama Vemi Liar  mengunggah sebuah konten dengan klaim Raul Lemos suami dari salah satu diva ternama Indonesia yang membongkar isu perselingkuhan istrinya sendiri yakni Krisdayanti atau yang lebih akrab disapa KD. Kejadian tersebut pun hingga menyeret nama Anang Hermanysah selaku mantan suami dari KD.Di dalam video tersebut pengunggah menyampaikan perihal instagram story yang beberapa waktu lalu diunggah oleh Raul Lemos pada laman instagramnya yang berisikan kalimat mengenai perselingkuhan. Namun setelah dilakukan penelusuran lebih lanjut dikutip dari planet.merdeka.com postingan Raul Lemos terkait perselingkuhan tersebut telah diunggah pada tahun 2019 lalu. Selain itu tidak terdapat buktibukti kuat yang disampaikan oleh narator di dalam video unggahan sebagai bukti Krisdayanti telah melakukan perselingkuhan hingga mengakibatkan Raul Lemos mengamuk. Bahkan Anang Hermansyah pun juga tidak sama sekali disinggung di dalam narasi oleh pengunggah.Pada thumbnail video sendiri merupakan editan dari fotofoto Yuni Shara yang merupakan kakak kandung dari Krisdayanti Raul Lemos serta Anang Hermansyah dan seorang perempuan yang tidak diketahui identitasnya yang sebetulnya tidak mendukung dari klaim yang disampaikan oleh pengunggah.Tak hanya itu kumpulan videovideo yang diunggah di dalam konten tersebut juga tidak mendukung klaim yang disampaikan oleh Vemi Liar. Salah satunya yakni video yang diunggah oleh channel youtube Deddy Corbuzier  pada 12 Juni 2020 yang mengundang Raul Lemos dan Krisdayanti ke dalam acara podcastnya untuk membahas perihal pertikaian diantara Krisdayanti dan anaknya Aurel Hermansyah. Bahkan hingga kini baik Krisdayanti maupun Raul Lemos masih aktif membagikan kemesraan hubungan pernikahannya seperti yang terlihat dalam unggahan terbaru pada laman instagramnya  pada 14 Februari 2023 lalu.REFERENSI1   ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-raul-lemos-ungkap-krisdayanti-berselingkuh/,1
"[SALAH] VIDEO “SRI MULYANI MERADANG, UANG FIRLI DIRAMPAS!!”",NaN,Hasil periksa fakta Yudho ArdiInformasi yang menyesatkan. Faktanya tidak ada pemberitaan valid yang membenarkan bahwa Sri Mulyani meradang uang Firli dirampas isi video dalam unggahan tersebut hanya menampilkan kejadian lain yang tidak berkaitan dengan judul dan thumbnail video tersebut.KATEGORI KONTEN YANG DIMANIPULASISUMBER FACEBOOK MULYANI MER4D4NG UANG F1RLI DIR4MPAS PENJELASANBeredar sebuah video yang diunggah oleh akun Lavolda di Facebook dengan narasi dalam judul dan thumbnail yang mengklaim bahwa Sri Mulyani meradang uang Firli dirampas video tersebut diunggah pada 13 Februari dan sudah ditonton lebih dari 139 ribu kali.Setelah melakukan penelusuran video tersebut hanya berupa potonganpotongan dari video yang tidak berkaitan dengan judul dan thumbnail pada video tersebut.Salah satu potongan awal video tersebut merupakan video yang diunggah oleh kanal Youtube dengan nama COKRO TV dengan judul vidoe Taliban di KPK yang diunggah 3 tahun yang lalu.Berdasarkan penjelasan di atas klaim bahwa Sri Mulyani meradang uang Firli dirampas adalah salah dengan kategori konten yang dimanipulasi.REFERENSI ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-video-sri-mulyani-meradang-uang-firli-dirampas/,1
[SALAH] Tentara Bayaran Australia Ditangkap TNI,NaN,Hasil periksa fakta Ainayya Al Fatikhah.Unggahan video dengan klaim bahwa tentara bayaran yang digunakan Australia untuk melawan Indonesia telah ditangkap oleh TNI adalah konten yang menyesatkan. Faktanya tentara tersebut merupakan warga Inggris yang bergabung dengan militer Ukraina dalam perang melawan Rusia.KATEGORI Konten yang menyesatkanSUMBER YouTubeNARASI MEMALUKANTERTANGKAP DI ZONA PERANG TENTARA BAYARAN AUS DARI INGGRIS MERENGEK MINTA PULANG KE TNIPENJELASANPada 11 Februari 2023 channel YouTube DUNIA BERITA  mengunggah video dengan klaim bahwa seorang tentara bayaran Australia dari Inggris bernama Shaun Pinner ditangkap militer Indonesia setelah bertempur bersama pasukan Australia. Dalam narasi disebutkan bahwa Pinner yang akan dieksekusi oleh militer Indonesia sempat meminta untuk segera dipulangkan.Setelah dilakukan penelusuran dari beberapa artikel referensi diketahui bahwa Shaun Pinner merupakan seorang warga Inggris yang berjuang untuk Angkatan Darat Ukraina dan telah ditangkap oleh pasukan pemberontak proRusia Republik Rakyat Donetsk DPR. Pinner ditangkap selama pengepungan Mariupol dan dijatuhi hukuman mati oleh pengadilan tinggi di DPR.Selain Pinner terdapat pula dua orang lainnya yang juga ditangkap dan dijatuhi hukuman mati yakni Aiden Aslin yang berasal dari Inggris dan Brahim Saaudun yang berasal dari Maroko. Ketiganya dinyatakan bersalah atas kejahatan perang dan melanggar tiga pasal dalam UndangUndang Kriminal DPR yakni aktivitas tentara bayaran mercenarism dan perampasan atau penahanan kekuasaan secara paksa.Dengan demikian informasi yang disebarluaskan oleh channel YouTube DUNIA BERITA merupakan konten yang menyesatkan.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-tentara-bayaran-australia-ditangkap-tni/,1
[SALAH] Jokowi Perintahkan Tembak Sambo Yang Hendak Melarikan Diri,NaN,Hasil periksa fakta Siti Lailatul FitriyahUnggahan video dengan klaim bahwa Presiden Jokowi perintahkan tembak Sambo yang hendak melarikan diri adalah konten yang tidak benar. Faktanya tidak ada bukti konkret yang dapat membuktikan Jokowi memerintahkan hal tersebut. Selain itu vonis hukuman mati hakim terhadap Ferdy Sambo belum final.KATEGORI Konten yang dimanipulasiSUMBER  GEGER SORE INI JOKOWI PERINTAHKAN TEMB4K SAMBO YG HENDAK M3LARIKAN DIRIPENJELASANAkun Youtube Kabar News  pada tanggal 20 Februari 2023 mengunggah sebuah video dengan klaim bahwa Jokowi memerintahkan tembak Sambo karena hendak melarikan diri. Namun narasi dan video dalam unggahan tersebut malah membahas tanggapan Jokowi tentang vonis yang diberikan kepada Ferdy Sambo dan Bharada E.Dalam unggahan video tersebut Presiden Jokowi memberikan pernyataan bahwa semua sudah diputuskan sehingga semua pihak harus menghormati. Dalam hal ini Presiden tidak bisa ikut campur. Karena keputusan tersebut adalah wilayahnya yudikatif serta pengadilan. Jokowi melihat semua keputusan yang ada sudah mempertimbangkan faktafakta buktibukti dan kesaksian dari para saksi yang ada dalam sidang kemarin.Setelah ditelusuri tidak ada bukti Presiden Jokowi memerintahkan untuk tembak Sambo yang hendak melarikan diri. Namun dalam video yang diupload Kompas.com  Presiden Jokowi menegaskan bahwa segala keputusan merupakan wilayah yudikatif dan wilayah pengadilan. Oleh karena itu Presiden sebagai pemegang eksekutif tidak bisa memberikan komentar banyak terkait hal itu.Dapat disimpulkan bahwa terdapat ketidaksesuaian antara isi dengan judul video. Dalam thumbnail dan judul video sendiri akun Kabar News berisi Presiden Jokowi nampak perintahkan tembak Sambo. Sedangkan dalam isi dan narasi pada unggahan tersebut sama sekali tidak menampilkan hal tersebut. Justru yang dibahas adalah respon Jokowi mengenai vonis terhadap Ferdy Sambo dan Richard Eliezer.REFERENSI1 ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-jokowi-perintahkan-tembak-sambo-yang-hendak-melarikan-diri/,1
[SALAH] Video Bharada E Dipindah ke Nusakambangan,NaN,Hasil periksa fakta Siti Lailatul FitriyahUnggahan video dengan klaim bahwa Bharada E dipindah ke Nusakambangan agar aman dari ancaman Sambo adalah konten yang menyesatkan. Faktanya saat ini Bharada E masih ditahan di rutan Bareskrim Polri serta pengajuan perlindungan keselamatan Bharada E diajukan ke pihak LPSK.KATEGORI Konten Yang DimanipulasiSUMBER  GEMPAR MALAM INI ll BHARADA E DIPNDAH KE NUSAKAMBANGAN AGAR AMAN DARI ANC4MAN SAMBOPENJELASANAkun Youtube Kabar News  pada tanggal 19 Februari 2023 mengunggah sebuah video dengan klaim bahwa Bharada E dipindah ke Nusakambangan agar aman dari ancaman Sambo. Karena faktanya untuk menjaga keselamatan Eliezer pihaknya mengajukan perpanjangan perlindungan kepada Lembaga Perlindungan Saksi dan Korban LPSK.Video berdurasi 8 menit tersebut berisi potongan hasil sidang Sambo Putri Candrawati dan Richard Eliezer dengan narasi bahwa keselamatan Eliezer dalam kondisi terancam. Rupanya narator hanya membacakan artikel yang berjudul Ferdy Sambo Divonis Mati Eliezer Diancam Dibunuh Kelompok Ini Eksekutornya unggahan rajawalinews.id pada 13 Februari 2023.Setelah dilakukan penelusuran diketahui isi potongan video unggahan di atas merupakan video yang diupload kanal Youtube KOMPASTV 19 Februari 2023 lalu. Dengan judul Demi keselamatan  Eliezer Ajukan Perpanjangan Status Penguak Fakta. Dalam video itu Ronny selaku pengacara Eliezer mengungkapkan bahwasannya keselamatan Eliezer perlu dijaga agar semua berjalan dengan baik. Lebih lanjut Edwin Partogi selaku wakil ketua LPSK memperjelas bahwa Eliezer akan mendapat perlindungan LPSK selama 6 bulan ke depan terhitung dari bulan Februari.REFERENSI1  ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-video-bharada-e-dipindah-ke-nusakambangan/,1
[SALAH] Ajinomoto Bisa Memutihkan Wajah,NaN,Hasil periksa fakta Riza Dwi Anggota Tim KalimasadaInformasi salah Dokter Spesialis Kulit Dr. Margaretha Indah Maharani SpKK FINSDV FAADV menyebutkan bahwa micin yang digunakan di wajah sebagai masker secara teori tidak bisa menembus ke kulit.KATEGORI Konten yang MenyesatkanNARASIkalian percaya nggak ya kalau Ajinomoto bisa memutihkan wajahSUMBER Facebook sebuah video yang dibagikan oleh akun Facebook bernama Rosnah. Akun tersebut membagikan video yang menunjukkan seorang wanita sedang memakai masker dari campuran tomat Micin dan madu yang diklaim dapat memutihkan wajah.Faktanya melansir health.kompas.com menurut penuturan Dokter Spesialis Kulit Dr. Margaretha Indah Maharani SpKK FINSDV FAADV menyebutkan MSG atau micin bisa memutihkan wajah adalah mitos. dokter Rani juga menjelaskan bahwa micin yang digunakan di wajah sebagai masker secara teori tidak bisa menembus ke kulit. Pasalnya molekul micin relatif besar sehingga sulit meresap sampai ke bagian dalam kulit.Iritasi ringan dan kemudian jadi berat akan menimbulkan efek inflamasi. Jadi misal yang sudah ada komedo terus jadi iritasi maka meradang. Tambah parah. Kemudian memerah bekasnya jadi hitam. Jadi endingnya ya nggak jadi putih papar Rani dikutip dari Antara.Berdasarkan penjelasan di atas klaim Ajinomoto atau micin untuk memutihkan wajah adalah keliru dan termasuk dalam kategori konten yang menyesatkan.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-ajinomoto-bisa-memutihkan-wajah/,1
[SALAH] Lesti Kejora Meninggal Februari 2023,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim Lesti Kejora salah satu pedangdut Indonesia dikabarkan meninggal dunia merupakan konten dengan kategori konteks yang salah dikarenakan klaim dan judul yang diberikan tidak sesuai dengan isi konten.KATEGORIKonteks yang SalahNARASIInalillahi Lesti Kejora Semoga Almarhumah di Terima di Sisi Allah SWTSumber Youtube Minggu 12 Februari 2023 sebuah channel youtube dengan nama Rasis  mengunggah sebuah video dengan klaim meninggalnya salah satu penyanyi dangdut ternama Indonesia Lesti Kejora pada bulan Februari 2023.Setelah dilakukan penelusuran lebih lanjut ternyata apa yang disampaikan oleh pengunggah pada narasi tidaklah sesuai dengan klaim yang dituliskan pada judul konten. Pengunggah ternyata menyampaikan berita meninggalnya ibunda dari Putri salah satu finalis DAcademy 4. Sehingga klaim meninggalnya Lesti Kejora pada bulan Februari 2023 tidaklah benar.Selain itu thumbnail yang digunakan di dalam video hanyalah berupa gabungan foto yang diedit sedemikian rupa sehingga terlihat seperti Lesti Kejora telah meninggal dunia. Padahal hingga kemarin hari Selasa 14 Februari 2023 Lesti Kejora masih mengunggah konten di laman instagramnya ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-lesti-kejora-meninggal-februari-2023/,1
[SALAH] 10 Kota di Indonesia Hancur Total Akibat Gempa Bumi,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim hancurnya 10 kota di Indonesia akibat gempa bumi yang mengguncang wilayah tersebut adalah konten dengan kategori koneksi yang salah dikarenakan judul atau keterangan video tidak sesuai dengan isi konten.KATEGORIKoneksi yang SalahNARASI10 Kota Hancur Total Akibat Dahsyatnya Guncangan Gempa iniSumber Youtube 4 Februari sebuah channel youtube dengan nama CCTV Bencana  mengunggah sebuah video dengan klaim bahwa terdapat 10 kota di Indonesia yang hancur total akibat adanya guncangan gempa bumi.Setelah dilakukan penelusuran lebih lanjut apa yang disampaikan oleh pengunggah tidak sesuai dengan klaim judul yang disampaikan. Sebab pengunggah hanyalah menyampaikan kejadian gempa di 2 lokasi saja kota Jayapura serta Lhoksumawe. Di dalam narasi sendiri disampaikan terkait gempa bumi yang melanda kota Jayapura dengan gempa berkekuatan magnitude 3.5 yang mana tidak menimbulkan kerusakan fatal serta korban jiwa. Selain itu dijelaskan pula mengenai gempa yang melanda Lhoksumawe dengan kekuatan sebesar magnitude 4.0.Tak hanya itu videovideo yang digunakan di dalam unggahan tersebut pun tidak sesuai dengan judul klaim yang diberikan sebab potongan video yang digunakan merupakan gabungan dari bencana alam gempa bumi yang melanda wilayah lain. Contohnya saja seperti video rekaman yang diunggah oleh Veli Ogretmeni  pada 27 Januari 2020 yang merupakan video rekaman gempa bumi di Jepang dengan kekuatan 9.0REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-10-kota-di-indonesia-hancur-total-akibat-gempa-bumi/,1
[SALAH] Gempa Bumi Mengguncang Banten Ratusan Orang Tewas,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim terjadinya gempa di Banten hinga mengakibatkan ratusan orang tewas pada bulan Februari 2023 merupakan konten dengan kategori koneksi yang salah dikarenakan judul dan keterangan tidak sesuai dengan isi konten yang disampaikan.KATEGORIKoneksi yang SalahNARASIMengenaskan Gempa Dahsyat Guncang Banten Hingga Begini Ratusan Orang TewasSumber Facebook 7 Februari 2023 sebuah channel youtube dengan nama CCTV Bencana  mengunggah sebuah video dengan klaim bahwa gempa bumi yang mengguncang Banten pada 7 Februari 2023 pukul 07.35 WIB dengan kekuatan magnitude 5.2 mengakibatkan kerusakan dahsyat dan menewaskan ratusan jiwa.Setelah dilakukan penelusuran lebih lanjut videovideo yang ditampilkan di dalam video berdurasi kurang lebih 8 menit tersebut bukanlah video asli dari kejadian gempa bumi di Banten melainkan potongan video dari bencana gempa bumi yang terjadi di kawasan lain. Contohnya saja seperti potongan video singkat youtube shorts yang diunggah oleh akun colorcanvas58  pada 18 September 2022 yang sebetulnya berisikan footage bencana gempa bumi yang melanda Taiwan pada tahun 2022 lalu.Selain itu dikutip dari Kompas.com dalam wawancaranya bersama Nana Suryana selaku Kepala Pelaksana Badan Penanggulangan Bencana Daerah BPBD Banten faktanya gempa bumi yang melanda Banten tidaklah menimbulkan kerusakan parah hingga menelan ratusan korban jiwa. Bahkan belum ada laporan kerusakan akibat gempa yang berpusat di Lebak Banten tersebut.Tak hanya itu narasi yang disampaikan oleh pengunggah video pun juga tidak menunjukkan korelasi dengan klaim yang disampaikan pada judul video. Pengunggah justru lebih menyampaikan terkait kronologi dari peristiwa gempa bumi yang melanda Banten pada Seasa 7 Februari 2023 tersebut.REFERENSI1  ,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-gempa-bumi-mengguncang-banten-ratusan-orang-tewas/,1
[SALAH] Suteng Asisten Anang Hermansyah Menerima Uang Sogokan Dari KD,NaN,Hasil periksa fakta Pandan Wangi Sukma Listyono PutriVideo dengan klaim Suteng asisten dari salah satu penyanyi ternama Indonesia Anang Hermansyah yang menerima uang sogokan dari Krisdayanti merupakan konten dengan kategori koneksi yang salah dikarenakan judul dan keterangan tidak mendukung isi dari konten yang disampaikan.KATEGORIKoneksi yang SalahNARASIAshanty Tak Menyangka Suteng Setega Itu Padahal Sudah Dianggap KeluargaSumber Youtube 3 Februari sebuah channel youtube dengan nama Galeri Seleb  mengunggah sebuah konten yang mengklaim Suwarsi Asih atau yang lebih dikenal dengan nama panggilan Suteng asisten dari Anang Hermansyah yang bertugas untuk mengasuh anak pertamanya dari pernikahannya dengan Ashanty yakni Arsy Hermansyah melakukan sebuah tindak tercela yakni menerima uang sogokan hingga membuat keluarga Hermansyah tersebut kecewa lantaran sudah menganggap Suteng seperti bagian dari keluarganya sendiri.Setelah dilakukan penelusuran lebih lanjut ternyata apa yang disampaikan dalam narasi tersebut tidak sesuai dengan apa yang disampaikan pada klaim judul yang dituliskan oleh Galeri Seleb. Di akhir video sendiri ditegaskan bahwa Suteng diberikan uang sebesar 100 oleh Krisdayanti yang merupakan mantan istri Anang Hermansyah sebagai uang THR.Selain itu potongan video yang digunakan di dalam unggahan pun juga tidak mendukung klaim judul yang disampaikan oleh pengunggah. Sebab video yang diedit di dalam konten tersebut sebetulnya hanyalah potongan dari vlog yang diunggah oleh chanel youtube The Hermansyah A6  salah satunya seperti video unggahan pada tanggal 28 Juli 2019 yang berisikan kegiatan challenge bagi Ashanty dan Suteng untuk bertukar peran selama satu hari.REFERENSI,NaN,NaN,https://turnbackhoax.id/2023/02/24/salah-suteng-asisten-anang-hermansyah-menerima-uang-sogokan-dari-kd/,1
